image_name,fold,slash_burn,road,artisinal_mine,water,agriculture,clear,bare_ground,partly_cloudy,selective_logging,cloudy,conventional_mine,blooming,cultivation,haze,blow_down,habitation,primary
train_25645,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25646,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_25647,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25648,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25649,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25650,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25651,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25652,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25654,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25655,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25656,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25658,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25659,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25660,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_25661,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25662,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25663,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25664,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25665,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25666,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25667,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25668,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25669,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_25670,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25671,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25672,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25673,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
train_25674,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25675,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_25676,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25677,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25678,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25679,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25680,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25681,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25682,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25684,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25685,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25686,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_25687,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
train_25688,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25689,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25690,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25691,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_25692,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25693,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
train_25694,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25695,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25696,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25697,9,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25698,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25699,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25700,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
train_25701,7,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25702,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25703,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25704,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25705,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25706,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25707,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
train_25708,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25709,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25710,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25711,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25713,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25715,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25717,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25718,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25719,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25720,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25721,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25722,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25723,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
train_25724,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25725,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
train_25726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25727,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25728,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_25729,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25730,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25731,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_25732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25733,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25735,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25736,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25738,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
train_25739,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25740,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25742,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
train_25743,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25744,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_25745,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25746,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25747,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25748,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25749,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25750,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25751,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25752,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25753,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25754,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25755,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25756,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_25757,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25758,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
train_25759,7,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
train_25760,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25761,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25762,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25763,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
train_25764,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25765,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25766,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25767,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25768,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25769,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
train_25770,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25771,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25772,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25774,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25775,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25776,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25777,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
train_25778,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_25779,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_25780,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25781,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25782,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25783,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25784,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_25785,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_25786,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25787,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25789,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25790,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25791,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25793,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25794,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25795,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25796,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_25797,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25798,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25799,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25800,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25801,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25802,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
train_25803,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_25804,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25805,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_25806,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25807,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25808,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25809,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25810,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25811,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25812,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25813,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25814,5,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
train_25815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25816,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25817,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25818,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25819,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25820,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25821,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25822,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_25823,5,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25824,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25825,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25826,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25827,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25828,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25829,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_25830,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_25831,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25832,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
train_25833,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25834,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25835,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25836,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_25837,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_25838,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_25839,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25840,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25841,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25842,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25843,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25845,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25846,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25847,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25848,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25849,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25850,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25851,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25852,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25853,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25854,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25855,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25856,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25857,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25858,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25859,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25861,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25862,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25863,9,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25864,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25865,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25866,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25868,8,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_25869,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25870,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25871,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25872,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25873,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_25874,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25875,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25876,6,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25877,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
train_25878,9,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25879,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25880,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25881,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25882,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25883,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25884,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25885,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25886,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25887,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_25888,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25889,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25890,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25891,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25892,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25893,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_25894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25895,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_25896,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25898,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25899,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25900,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25901,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_25902,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25903,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25904,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_25905,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25906,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_25907,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25908,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25909,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25910,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25911,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25912,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25913,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25914,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25915,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25916,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25917,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25918,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
train_25919,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25920,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25921,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_25922,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25924,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25925,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25926,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25927,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25928,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25929,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25930,9,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25931,9,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
train_25932,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25933,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25934,6,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25935,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25936,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25937,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25938,8,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
train_25939,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25940,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25941,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25942,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25943,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_25944,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25945,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25946,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25947,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25948,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25949,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
train_25950,7,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1
train_25951,8,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
train_25952,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25953,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25955,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25956,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25957,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25958,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25959,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25960,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25961,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25962,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_25963,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25964,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_25966,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25967,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_25969,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
train_25970,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_25971,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_25972,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_25973,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25974,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_25975,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_25976,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25977,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25978,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25979,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
train_25980,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25981,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_25982,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_25983,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
