image_name,fold,bare_ground,haze,artisinal_mine,selective_logging,agriculture,cultivation,clear,partly_cloudy,blooming,slash_burn,water,blow_down,road,primary,cloudy,habitation,conventional_mine
train_19221,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19222,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19223,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
train_19224,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19225,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
train_19226,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19228,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19229,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19230,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19231,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19232,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_19233,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19234,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19236,2,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
train_19237,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19239,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19240,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19241,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19242,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
train_19243,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19244,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19245,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
train_19246,3,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
train_19247,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
train_19248,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
train_19249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19250,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19251,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19252,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19253,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19254,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19255,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19256,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19257,3,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
train_19258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19259,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19260,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19261,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19262,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19263,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19264,3,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
train_19265,3,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19266,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19267,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19268,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19270,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
train_19271,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19272,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19273,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19274,4,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
train_19275,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19276,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19277,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19278,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_19279,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19280,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19281,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19282,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19283,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19284,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19286,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19287,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_19288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19289,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19290,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19291,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
train_19292,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_19293,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19294,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19295,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19296,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_19297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19298,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_19299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19300,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19302,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19304,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19305,2,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
train_19306,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
train_19307,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19308,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19309,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
train_19310,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19311,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19312,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19313,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
train_19314,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
train_19315,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19317,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19318,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
train_19319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19321,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19322,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
train_19323,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19324,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19325,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_19326,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19327,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19329,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_19330,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19332,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_19333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19334,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_19335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19336,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19337,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19338,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19339,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_19340,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19341,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
train_19342,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
train_19343,4,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
train_19344,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19345,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19348,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19349,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19350,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19351,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19352,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
train_19353,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19354,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19355,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19356,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
train_19357,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19359,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19360,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19361,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19362,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19363,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19364,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19365,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_19366,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_19367,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19368,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19369,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_19370,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
train_19371,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19373,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
train_19374,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_19375,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19376,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
train_19377,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_19378,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19379,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19380,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19381,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
train_19382,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19383,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19385,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
train_19386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19387,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19390,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19391,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
train_19392,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19393,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19394,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19395,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19396,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19398,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19399,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19400,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19401,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_19402,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19405,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19406,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19408,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19409,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19410,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19411,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19412,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
train_19413,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19414,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19415,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_19416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19417,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
train_19418,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_19419,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19420,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19421,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19422,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19423,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19424,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
train_19425,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19427,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_19428,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19429,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19430,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19431,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_19432,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19433,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19434,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19435,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19436,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19437,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19438,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_19439,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19440,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
train_19441,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19443,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
train_19444,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19445,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19446,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19447,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19448,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19449,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_19450,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
train_19451,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19453,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19454,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19455,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_19456,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19457,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19458,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19459,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19460,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
train_19461,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19462,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19463,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19464,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19465,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19466,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19467,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19468,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19471,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19472,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_19473,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19474,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19476,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19477,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19478,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19479,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19481,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19482,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19483,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
train_19484,4,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
train_19485,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19487,4,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
train_19488,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19490,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
train_19491,3,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
train_19492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19493,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19495,2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_19496,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19497,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19498,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19499,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19501,2,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
train_19502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19503,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19504,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19505,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
train_19506,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_19507,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19509,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19510,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
train_19511,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
train_19512,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_19514,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
train_19515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19516,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_19517,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
train_19518,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_19519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19520,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19521,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19522,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19523,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19524,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19525,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
train_19526,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_19527,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_19528,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_19529,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19530,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
train_19531,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19532,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
train_19533,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19534,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0
train_19535,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_19536,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19537,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19538,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
train_19539,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19540,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19541,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19542,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_19543,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19544,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_19545,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_19546,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19547,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19548,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19549,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_19550,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_19551,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_19552,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19553,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_19554,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_19555,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_19556,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
train_19557,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
train_19558,3,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
train_19559,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
