image_name,fold,haze,bare_ground,partly_cloudy,blow_down,primary,slash_burn,blooming,habitation,road,water,selective_logging,clear,cloudy,cultivation,conventional_mine,agriculture,artisinal_mine
train_20949,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20950,4,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_20951,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_20952,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20953,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_20954,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_20955,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20956,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_20957,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_20958,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_20959,8,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_20960,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20961,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_20962,6,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_20963,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_20964,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20966,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_20967,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_20968,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_20969,7,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
train_20970,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
train_20971,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_20972,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20973,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_20974,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_20975,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_20976,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_20977,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20978,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_20979,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20980,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_20981,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_20982,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_20983,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20984,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_20985,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20986,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20987,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_20988,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_20989,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_20990,9,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
train_20991,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20992,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_20993,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_20994,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_20995,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_20996,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
train_20997,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_20998,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
train_20999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21000,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21001,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21002,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21003,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21004,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21005,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_21006,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21007,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21008,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21009,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21010,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21011,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
train_21012,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21013,5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
train_21014,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21015,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21016,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21017,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21018,9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
train_21019,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21020,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21021,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21022,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21023,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21024,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
train_21025,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21026,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_21027,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21028,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21029,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21030,8,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_21031,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21032,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21033,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
train_21034,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21035,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21036,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21037,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21038,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
train_21039,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
train_21040,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21041,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21042,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_21043,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21044,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21045,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21046,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21047,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21048,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
train_21049,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_21050,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21051,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21052,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21053,9,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_21054,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21055,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21056,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21057,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21058,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21059,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21060,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_21061,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_21062,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21063,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21064,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21065,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21066,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21067,9,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_21068,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_21069,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21070,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_21071,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21072,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21073,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21074,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21075,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
train_21076,9,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_21077,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_21078,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21079,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21080,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21081,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21082,5,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_21083,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21084,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21085,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21086,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21087,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21088,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21089,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21090,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21091,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21092,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_21093,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21094,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_21095,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21096,3,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0
train_21097,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_21098,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21099,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_21100,6,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_21101,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21102,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21103,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21104,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21105,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21106,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21107,9,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
train_21108,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21109,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21110,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21111,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_21112,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21113,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21114,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21115,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21116,6,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_21117,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_21118,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21119,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21120,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21121,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_21122,6,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
train_21123,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_21124,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21125,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21126,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21127,8,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_21128,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21129,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21130,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21131,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_21132,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21133,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21134,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21135,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21136,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21137,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21138,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_21139,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21140,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21141,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21142,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21143,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21144,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21145,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_21146,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21147,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21148,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21149,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21150,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21151,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21152,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21153,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_21154,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21155,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21156,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21157,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21158,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21159,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21160,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21161,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21162,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_21163,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21164,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21165,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21166,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21167,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21168,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21169,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21170,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21171,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21172,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21173,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21174,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21175,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21176,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_21177,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21178,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21179,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_21180,8,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_21181,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21182,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21183,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21184,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21185,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21186,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21187,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21188,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21189,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21190,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21191,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21192,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21193,8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21194,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21195,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21196,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21197,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21198,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21199,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21200,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21201,9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_21202,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21203,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21204,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21205,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21206,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21207,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21208,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21209,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21210,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21212,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21213,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_21214,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21215,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21216,5,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
train_21217,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21218,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_21219,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21220,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21221,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_21222,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21223,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21224,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21225,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21226,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21227,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21228,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21229,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_21230,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_21231,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21232,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21233,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21234,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21235,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21236,7,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_21237,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21238,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
train_21239,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21240,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21241,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21242,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_21243,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_21244,6,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
train_21245,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21246,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21247,9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_21248,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_21249,4,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_21250,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
train_21251,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21252,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21253,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21254,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_21255,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21256,8,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21257,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21258,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_21259,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21260,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_21261,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_21262,5,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_21263,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_21264,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21265,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_21266,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21267,5,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_21268,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21269,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_21270,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21271,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_21272,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21273,8,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_21274,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
train_21275,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21276,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21277,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21278,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_21279,9,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_21280,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_21281,3,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
train_21282,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
train_21283,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_21284,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21285,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_21286,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21287,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
